-2.236067977499789450e+01,-5.601350283636974382e+03,-3.905078687584755244e+03,-6.614289077444378506e+01,-4.418470323539575872e+01,-4.391637507809580399e+01,-4.377335617025499960e+04,-1.198532435939888074e+01,-1.100145444929897209e+01,-6.747111515307863101e+02,-1.154797178683241725e+02,-2.341082957667348694e+02
0.000000000000000000e+00,3.227479666860815087e+03,8.524081792221119258e+01,4.670827257189971160e-01,5.019396455487825648e-01,-1.137110184669096746e-01,2.263375994279950731e+01,-5.917930388877618020e-02,-8.560859510193019606e-01,-3.547659840451355961e-02,-2.872903720563253938e+00,-8.427494892269881133e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.665868991355654543e+03,1.632795388035787942e+00,5.626836834430504197e-02,-1.026679407149602152e+00,4.487020945457773280e+01,7.891028844098313400e-03,-1.280915776678817619e-01,1.336587426266071077e+01,2.104097673347661068e+00,-1.167760912897527525e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.214395453188895146e+01,1.052462976717819076e+00,-2.169449887230575635e-01,-2.264339597459590436e+01,-1.950835635000043311e-01,-1.537150723571476529e-01,1.764416281712327361e+01,8.791987526076239234e-02,-5.669453045700736382e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.828521840573932877e+01,7.158146814324668483e-01,1.010686418314526236e+01,4.010573560471202836e-01,2.459532883173591866e-01,-1.338698273234385816e+01,8.176449576595921087e-01,9.942956151423350875e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.788087087960001043e+01,-3.933622806308152065e+01,-3.534485045731106112e-01,5.358944843509851896e-01,1.995088254564979025e+01,-1.344335256349340479e+00,-3.258056858269461564e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.898643923429165170e+02,-1.932070833335958193e-02,-6.790361047430610864e-01,-1.192429954490511257e+00,5.030196984378070280e-01,-1.658092283093891339e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.113661671275940890e+01,9.749809201840906603e-01,8.431641973043060290e+00,-1.134526787641395806e+00,-4.478108890940799114e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.106506788610303182e+01,-1.912366951035653351e+00,5.732440065703107379e+00,-1.387135839708711060e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.565160365769532405e+02,-1.811353451390009361e+00,-5.925049503771964154e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.332621815680305133e+01,8.020370621704818959e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.224311895842978544e+02
